customer_id,total_spend,spend_tier
975.0,10153.11,Medium
469.0,10152.52,Medium
3479.0,10150.6,Medium
4552.0,10150.48,Medium
2146.0,10150.14,Medium
4276.0,10148.93,Medium
826.0,10148.88,Medium
4127.0,10148.6,Medium
3654.0,10146.4,Medium
1668.0,10142.96,Medium
3357.0,10141.72,Medium
4066.0,10141.3,Medium
4314.0,10140.6,Medium
1227.0,10140.2,Medium
183.0,10139.92,Medium
732.0,10137.36,Medium
4899.0,10136.45,Medium
4921.0,10136.28,Medium
327.0,10135.92,Medium
8.0,10133.17,Medium
90.0,10132.51,Medium
1801.0,10131.9,Medium
1952.0,10131.26,Medium
263.0,10130.37,Medium
2503.0,10128.53,Medium
3728.0,10128.43,Medium
3339.0,10127.47,Medium
3632.0,10125.7,Medium
184.0,10125.69,Medium
3776.0,10124.98,Medium
4598.0,10123.09,Medium
2641.0,10120.74,Medium
3304.0,10120.56,Medium
385.0,10119.76,Medium
407.0,10118.91,Medium
4101.0,10117.36,Medium
613.0,10116.68,Medium
2489.0,10116.57,Medium
4795.0,10116.42,Medium
1471.0,10115.26,Medium
311.0,10114.62,Medium
2098.0,10114.54,Medium
1325.0,10114.19,Medium
3648.0,10114.08,Medium
1499.0,10113.11,Medium
3710.0,10112.71,Medium
3851.0,10112.7,Medium
4034.0,10111.4,Medium
4453.0,10110.11,Medium
1858.0,10109.56,Medium
4856.0,10108.4,Medium
2770.0,10108.38,Medium
1396.0,10106.01,Medium
2234.0,10105.32,Medium
2704.0,10101.64,Medium
2803.0,10101.59,Low
2373.0,10100.49,Low
1382.0,10100.19,Low
178.0,10098.4,Low
4128.0,10096.33,Low
1034.0,10096.08,Low
658.0,10095.75,Low
1335.0,10094.93,Low
2871.0,10092.97,Low
2263.0,10090.04,Low
2646.0,10089.57,Low
2507.0,10089.53,Low
4138.0,10089.05,Low
1891.0,10089.04,Low
343.0,10087.87,Low
346.0,10086.65,Low
3040.0,10085.51,Low
2379.0,10085.51,Low
1395.0,10085.31,Low
2259.0,10085.3,Low
2241.0,10085.08,Low
4379.0,10084.72,Low
750.0,10084.5,Low
2094.0,10082.86,Low
2070.0,10081.53,Low
1304.0,10081.17,Low
696.0,10081.17,Low
2167.0,10080.95,Low
2988.0,10078.57,Low
4635.0,10077.47,Low
2202.0,10076.94,Low
830.0,10076.57,Low
2151.0,10074.16,Low
744.0,10074.1,Low
4961.0,10071.2,Low
2994.0,10070.66,Low
2867.0,10070.62,Low
2947.0,10066.55,Low
4226.0,10065.37,Low
840.0,10064.77,Low
594.0,10063.82,Low
3949.0,10063.42,Low
4042.0,10063.08,Low
1299.0,10061.47,Low
1109.0,10060.81,Low
3777.0,10059.27,Low
1388.0,10059.26,Low
2422.0,10059.08,Low
420.0,10059.0,Low
1793.0,10058.22,Low
1510.0,10058.01,Low
1340.0,10057.32,Low
4464.0,10057.04,Low
4878.0,10056.87,Low
3058.0,10055.85,Low
2333.0,10055.22,Low
1904.0,10054.98,Low
2661.0,10054.53,Low
2940.0,10053.54,Low
1448.0,10053.27,Low
491.0,10052.74,Low
1613.0,10052.17,Low
2287.0,10051.74,Low
3233.0,10051.01,Low
1330.0,10050.79,Low
188.0,10048.1,Low
587.0,10047.04,Low
737.0,10046.73,Low
2617.0,10045.25,Low
146.0,10045.24,Low
584.0,10044.06,Low
4737.0,10039.44,Low
76.0,10039.19,Low
3282.0,10038.19,Low
3661.0,10036.65,Low
1422.0,10036.64,Low
2307.0,10036.28,Low
4554.0,10035.98,Low
210.0,10035.82,Low
312.0,10035.37,Low
1932.0,10033.67,Low
59.0,10032.99,Low
3316.0,10032.9,Low
1676.0,10032.31,Low
2367.0,10032.3,Low
1680.0,10031.94,Low
3652.0,10030.25,Low
4817.0,10029.95,Low
2132.0,10029.46,Low
680.0,10028.8,Low
3006.0,10028.51,Low
1887.0,10026.72,Low
1307.0,10026.34,Low
72.0,10022.7,Low
3333.0,10021.02,Low
4284.0,10020.74,Low
720.0,10020.64,Low
2794.0,10020.55,Low
2777.0,10020.29,Low
1879.0,10020.03,Low
2990.0,10017.2,Low
4072.0,10017.06,Low
4357.0,10017.01,Low
197.0,10017.0,Low
3807.0,10016.4,Low
4031.0,10016.34,Low
4419.0,10016.07,Low
3737.0,10015.36,Low
339.0,10011.17,Low
3482.0,10009.35,Low
2224.0,10006.94,Low
3334.0,10005.83,Low
160.0,10003.87,Low
1133.0,10003.6,Low
3549.0,10001.33,Low
3660.0,9997.85,Low
3732.0,9994.81,Low
2172.0,9993.49,Low
3223.0,9992.43,Low
1944.0,9992.04,Low
1022.0,9990.0,Low
3428.0,9989.89,Low
3685.0,9989.46,Low
4964.0,9985.43,Low
4941.0,9983.66,Low
2790.0,9982.4,Low
3828.0,9982.09,Low
1280.0,9981.89,Low
683.0,9981.47,Low
4759.0,9980.59,Low
813.0,9979.78,Low
361.0,9977.92,Low
4625.0,9976.82,Low
3152.0,9976.61,Low
4666.0,9975.24,Low
50.0,9973.63,Low
2381.0,9973.21,Low
1755.0,9972.79,Low
1136.0,9971.88,Low
3761.0,9971.85,Low
1929.0,9971.23,Low
2738.0,9969.08,Low
3369.0,9968.33,Low
2041.0,9965.56,Low
3136.0,9965.46,Low
41.0,9964.67,Low
3474.0,9963.95,Low
1116.0,9963.51,Low
4054.0,9963.07,Low
4832.0,9961.83,Low
3581.0,9960.73,Low
4202.0,9959.06,Low
3996.0,9958.98,Low
2456.0,9958.76,Low
513.0,9958.57,Low
1901.0,9957.31,Low
1909.0,9957.23,Low
3850.0,9956.97,Low
3947.0,9956.53,Low
3994.0,9956.05,Low
4574.0,9955.34,Low
790.0,9950.69,Low
484.0,9948.47,Low
4780.0,9946.9,Low
4709.0,9946.38,Low
2901.0,9944.85,Low
3425.0,9944.32,Low
2372.0,9941.94,Low
814.0,9941.6,Low
3307.0,9939.86,Low
3394.0,9939.81,Low
391.0,9937.51,Low
3842.0,9935.74,Low
2736.0,9934.71,Low
3612.0,9934.08,Low
3222.0,9933.47,Low
1956.0,9933.47,Low
3207.0,9933.31,Low
1778.0,9933.23,Low
4069.0,9933.22,Low
923.0,9932.46,Low
1053.0,9931.07,Low
1886.0,9930.99,Low
1151.0,9926.01,Low
4129.0,9925.26,Low
3974.0,9921.79,Low
35.0,9921.62,Low
1374.0,9920.9,Low
4349.0,9920.14,Low
1376.0,9919.65,Low
4823.0,9918.03,Low
1080.0,9917.12,Low
3690.0,9915.22,Low
2464.0,9913.5,Low
430.0,9911.57,Low
1323.0,9906.32,Low
2881.0,9905.93,Low
2933.0,9905.66,Low
2019.0,9905.54,Low
2155.0,9904.75,Low
4935.0,9903.1,Low
3372.0,9900.9,Low
2719.0,9898.39,Low
2811.0,9898.37,Low
3018.0,9893.97,Low
3154.0,9893.83,Low
228.0,9893.12,Low
4260.0,9892.28,Low
1424.0,9891.11,Low
2876.0,9890.89,Low
1868.0,9890.43,Low
1196.0,9890.23,Low
753.0,9890.04,Low
1224.0,9889.77,Low
1844.0,9889.02,Low
3539.0,9888.32,Low
4985.0,9888.2,Low
1339.0,9887.22,Low
1839.0,9884.59,Low
2191.0,9882.41,Low
2125.0,9881.62,Low
3694.0,9880.62,Low
1816.0,9877.76,Low
2051.0,9876.28,Low
2481.0,9875.69,Low
2083.0,9875.12,Low
4610.0,9874.98,Low
842.0,9873.96,Low
439.0,9873.49,Low
2553.0,9873.35,Low
4095.0,9871.48,Low
3634.0,9871.31,Low
4519.0,9870.95,Low
904.0,9870.69,Low
1880.0,9870.52,Low
2078.0,9870.01,Low
645.0,9869.26,Low
4397.0,9868.81,Low
4520.0,9867.92,Low
544.0,9866.82,Low
1188.0,9866.72,Low
3468.0,9865.44,Low
4747.0,9865.37,Low
435.0,9865.21,Low
4208.0,9864.84,Low
2023.0,9864.78,Low
428.0,9864.12,Low
2705.0,9863.97,Low
1767.0,9863.93,Low
3005.0,9863.68,Low
1296.0,9862.72,Low
95.0,9862.42,Low
2948.0,9861.38,Low
360.0,9861.03,Low
4838.0,9860.57,Low
1005.0,9856.88,Low
4815.0,9855.64,Low
2548.0,9855.56,Low
4281.0,9855.07,Low
204.0,9854.83,Low
958.0,9852.88,Low
3543.0,9851.54,Low
2941.0,9850.46,Low
1881.0,9850.29,Low
378.0,9850.11,Low
4090.0,9848.71,Low
3196.0,9847.84,Low
113.0,9846.74,Low
1584.0,9845.68,Low
93.0,9841.44,Low
3872.0,9837.74,Low
4255.0,9836.51,Low
3743.0,9834.81,Low
3251.0,9834.27,Low
4755.0,9834.24,Low
3509.0,9832.92,Low
4830.0,9831.83,Low
3589.0,9830.15,Low
349.0,9825.7,Low
2915.0,9824.62,Low
4592.0,9824.24,Low
2861.0,9822.79,Low
3785.0,9822.65,Low
537.0,9822.45,Low
3893.0,9822.45,Low
3657.0,9821.84,Low
482.0,9821.27,Low
4051.0,9816.56,Low
2404.0,9816.39,Low
2722.0,9816.18,Low
3243.0,9814.88,Low
4561.0,9810.34,Low
718.0,9809.6,Low
1159.0,9809.53,Low
2213.0,9808.8,Low
3167.0,9808.53,Low
2334.0,9807.76,Low
1552.0,9806.69,Low
4312.0,9801.07,Low
3268.0,9800.63,Low
845.0,9800.34,Low
797.0,9799.85,Low
4670.0,9798.03,Low
1669.0,9797.18,Low
2332.0,9796.69,Low
3109.0,9796.26,Low
2542.0,9795.21,Low
1124.0,9793.79,Low
264.0,9793.12,Low
4186.0,9792.84,Low
2674.0,9792.05,Low
770.0,9791.49,Low
4682.0,9791.26,Low
2818.0,9790.28,Low
2087.0,9788.69,Low
2004.0,9783.58,Low
4059.0,9783.01,Low
2723.0,9782.22,Low
2969.0,9781.68,Low
3076.0,9781.58,Low
3533.0,9780.92,Low
4846.0,9779.83,Low
2082.0,9779.5,Low
3329.0,9775.93,Low
100.0,9774.32,Low
1470.0,9774.0,Low
581.0,9773.45,Low
3212.0,9771.47,Low
2062.0,9770.8,Low
3274.0,9770.76,Low
1203.0,9769.93,Low
891.0,9769.22,Low
4131.0,9768.76,Low
671.0,9767.61,Low
976.0,9767.33,Low
4253.0,9765.51,Low
2112.0,9765.0,Low
4135.0,9763.84,Low
4541.0,9763.63,Low
287.0,9761.8,Low
2415.0,9761.49,Low
603.0,9761.38,Low
3029.0,9761.03,Low
2916.0,9760.2,Low
3098.0,9759.15,Low
4772.0,9758.9,Low
198.0,9758.32,Low
2773.0,9758.23,Low
1216.0,9757.07,Low
3059.0,9756.72,Low
3360.0,9756.0,Low
1582.0,9755.42,Low
948.0,9752.21,Low
2184.0,9751.72,Low
4007.0,9751.08,Low
4115.0,9750.38,Low
1861.0,9747.3,Low
232.0,9746.07,Low
2760.0,9745.97,Low
368.0,9745.62,Low
1736.0,9744.22,Low
4470.0,9744.14,Low
1052.0,9742.15,Low
2789.0,9741.77,Low
1469.0,9741.38,Low
1541.0,9740.89,Low
686.0,9740.52,Low
3846.0,9740.23,Low
3262.0,9739.91,Low
4746.0,9739.43,Low
1354.0,9738.95,Low
4958.0,9738.47,Low
281.0,9738.23,Low
208.0,9738.21,Low
3574.0,9735.88,Low
4045.0,9735.15,Low
2528.0,9734.43,Low
1152.0,9732.1,Low
4967.0,9731.6,Low
2249.0,9731.59,Low
1443.0,9730.1,Low
853.0,9729.83,Low
1075.0,9727.43,Low
1803.0,9726.76,Low
4926.0,9724.53,Low
4739.0,9723.85,Low
3338.0,9723.38,Low
4665.0,9722.99,Low
4866.0,9722.56,Low
2298.0,9713.94,Low
849.0,9712.47,Low
4091.0,9712.08,Low
3270.0,9711.18,Low
1908.0,9709.88,Low
1366.0,9708.95,Low
2816.0,9706.95,Low
2665.0,9706.62,Low
148.0,9706.12,Low
3011.0,9705.54,Low
4687.0,9705.42,Low
3610.0,9701.21,Low
2589.0,9696.43,Low
3260.0,9695.95,Low
4225.0,9693.85,Low
1030.0,9693.22,Low
91.0,9692.85,Low
717.0,9691.38,Low
4767.0,9690.89,Low
2855.0,9688.46,Low
1512.0,9688.4,Low
4555.0,9686.83,Low
2835.0,9685.52,Low
4993.0,9684.39,Low
2726.0,9684.35,Low
1754.0,9684.09,Low
1523.0,9683.1,Low
4617.0,9679.59,Low
1168.0,9679.25,Low
539.0,9678.95,Low
1526.0,9677.59,Low
2101.0,9676.12,Low
1946.0,9675.53,Low
3149.0,9674.88,Low
304.0,9674.15,Low
149.0,9670.23,Low
2565.0,9670.15,Low
4852.0,9668.54,Low
4741.0,9668.05,Low
1782.0,9666.04,Low
4322.0,9665.99,Low
569.0,9663.52,Low
111.0,9662.05,Low
602.0,9661.31,Low
2305.0,9659.66,Low
1281.0,9659.46,Low
4216.0,9659.35,Low
1084.0,9656.26,Low
4061.0,9655.02,Low
1456.0,9652.96,Low
2943.0,9650.59,Low
3311.0,9650.45,Low
2689.0,9649.95,Low
1016.0,9646.0,Low
773.0,9645.25,Low
126.0,9644.97,Low
898.0,9643.66,Low
3993.0,9643.53,Low
755.0,9643.17,Low
4531.0,9643.12,Low
2583.0,9642.68,Low
2142.0,9642.2,Low
1147.0,9642.0,Low
1378.0,9641.91,Low
4491.0,9641.74,Low
3643.0,9641.48,Low
4292.0,9641.16,Low
3824.0,9641.02,Low
2785.0,9639.44,Low
3763.0,9638.74,Low
3933.0,9635.28,Low
3466.0,9634.64,Low
1337.0,9633.87,Low
4718.0,9630.17,Low
163.0,9629.21,Low
2936.0,9628.11,Low
4919.0,9627.91,Low
4096.0,9627.46,Low
1454.0,9625.09,Low
4275.0,9622.62,Low
1331.0,9622.58,Low
2117.0,9620.2,Low
1544.0,9618.15,Low
1649.0,9617.23,Low
2699.0,9616.83,Low
591.0,9614.03,Low
4679.0,9613.39,Low
3528.0,9612.86,Low
1445.0,9611.45,Low
708.0,9611.0,Low
905.0,9610.55,Low
746.0,9609.87,Low
560.0,9609.41,Low
4291.0,9609.18,Low
4503.0,9609.08,Low
4469.0,9603.91,Low
3380.0,9602.58,Low
2655.0,9600.39,Low
4232.0,9599.96,Low
4672.0,9599.04,Low
4001.0,9598.71,Low
2165.0,9596.75,Low
1897.0,9596.27,Low
3417.0,9593.55,Low
4169.0,9590.63,Low
2198.0,9590.02,Low
4159.0,9589.89,Low
794.0,9589.02,Low
1123.0,9588.87,Low
1907.0,9587.09,Low
3308.0,9587.08,Low
4777.0,9586.57,Low
3062.0,9584.74,Low
505.0,9582.66,Low
2145.0,9582.63,Low
2031.0,9582.37,Low
3133.0,9581.77,Low
1684.0,9581.13,Low
943.0,9580.95,Low
2369.0,9577.38,Low
3236.0,9577.25,Low
877.0,9570.4,Low
780.0,9570.03,Low
4153.0,9567.54,Low
1588.0,9566.16,Low
3570.0,9566.13,Low
726.0,9565.67,Low
1623.0,9565.59,Low
2788.0,9563.57,Low
1820.0,9562.49,Low
605.0,9561.69,Low
3532.0,9557.74,Low
1831.0,9550.97,Low
3907.0,9550.45,Low
3230.0,9549.31,Low
1015.0,9548.06,Low
4642.0,9546.81,Low
4155.0,9546.6,Low
2331.0,9546.17,Low
376.0,9539.6,Low
945.0,9537.92,Low
2006.0,9535.44,Low
2364.0,9535.17,Low
2733.0,9533.79,Low
1137.0,9533.38,Low
2075.0,9533.21,Low
518.0,9532.81,Low
1455.0,9530.85,Low
557.0,9530.3,Low
2371.0,9527.9,Low
1013.0,9527.57,Low
4932.0,9526.98,Low
3556.0,9524.81,Low
1155.0,9524.71,Low
2504.0,9522.1,Low
3291.0,9520.83,Low
1222.0,9519.62,Low
3177.0,9519.37,Low
3915.0,9519.31,Low
2274.0,9519.28,Low
2545.0,9518.03,Low
1042.0,9517.64,Low
1717.0,9515.21,Low
1972.0,9514.96,Low
2997.0,9513.27,Low
1065.0,9512.2,Low
2681.0,9512.03,Low
4696.0,9510.56,Low
1240.0,9510.49,Low
1617.0,9510.27,Low
3998.0,9509.54,Low
2466.0,9509.35,Low
3886.0,9507.24,Low
1823.0,9505.07,Low
2767.0,9503.6,Low
3060.0,9501.6,Low
2388.0,9501.53,Low
2401.0,9501.2,Low
3067.0,9496.05,Low
4614.0,9495.16,Low
2377.0,9495.01,Low
3031.0,9492.99,Low
473.0,9492.76,Low
1446.0,9491.87,Low
3800.0,9491.22,Low
4896.0,9489.58,Low
1605.0,9488.71,Low
4716.0,9488.58,Low
1662.0,9487.79,Low
3638.0,9486.1,Low
4161.0,9485.77,Low
4708.0,9485.14,Low
1040.0,9483.83,Low
3276.0,9483.14,Low
110.0,9481.48,Low
1392.0,9481.3,Low
1709.0,9478.93,Low
2605.0,9478.25,Low
2539.0,9476.98,Low
1237.0,9470.71,Low
864.0,9470.61,Low
1953.0,9470.26,Low
1725.0,9469.8,Low
2873.0,9469.35,Low
172.0,9469.03,Low
1872.0,9468.87,Low
583.0,9468.43,Low
277.0,9466.69,Low
2769.0,9463.29,Low
774.0,9462.67,Low
1917.0,9461.87,Low
4884.0,9461.6,Low
4686.0,9461.02,Low
3097.0,9457.39,Low
1870.0,9455.77,Low
3142.0,9453.34,Low
2139.0,9453.15,Low
2091.0,9452.72,Low
1770.0,9446.32,Low
2207.0,9444.44,Low
4581.0,9444.2,Low
4799.0,9443.03,Low
1849.0,9441.89,Low
321.0,9438.41,Low
4543.0,9438.36,Low
4549.0,9438.36,Low
4661.0,9437.9,Low
4499.0,9436.2,Low
1067.0,9436.1,Low
3802.0,9435.64,Low
3576.0,9434.64,Low
3923.0,9434.0,Low
1241.0,9433.31,Low
1204.0,9433.04,Low
3775.0,9431.62,Low
3659.0,9430.41,Low
4005.0,9430.06,Low
1272.0,9429.18,Low
534.0,9427.95,Low
320.0,9426.8,Low
3367.0,9426.48,Low
868.0,9424.15,Low
62.0,9419.86,Low
1356.0,9415.43,Low
1383.0,9413.36,Low
2546.0,9410.5,Low
4408.0,9408.61,Low
3055.0,9405.62,Low
3166.0,9405.13,Low
2822.0,9404.62,Low
1306.0,9400.49,Low
3106.0,9398.48,Low
3213.0,9398.25,Low
2654.0,9398.07,Low
479.0,9397.16,Low
1186.0,9395.44,Low
4650.0,9394.32,Low
619.0,9392.26,Low
4207.0,9391.99,Low
2378.0,9391.77,Low
2712.0,9388.75,Low
4109.0,9388.06,Low
2322.0,9386.69,Low
2281.0,9384.95,Low
2321.0,9381.85,Low
2430.0,9380.41,Low
2761.0,9377.05,Low
1528.0,9372.34,Low
4363.0,9371.61,Low
2749.0,9368.72,Low
740.0,9367.7,Low
1636.0,9367.26,Low
2996.0,9366.11,Low
3552.0,9365.47,Low
4693.0,9365.06,Low
309.0,9363.41,Low
1220.0,9363.17,Low
3218.0,9363.06,Low
1567.0,9362.89,Low
700.0,9360.32,Low
1999.0,9360.14,Low
1370.0,9359.55,Low
4381.0,9358.34,Low
422.0,9357.36,Low
956.0,9356.07,Low
3302.0,9354.92,Low
1018.0,9353.74,Low
141.0,9353.7,Low
2872.0,9351.33,Low
1563.0,9351.29,Low
2490.0,9351.27,Low
2566.0,9351.08,Low
3862.0,9349.58,Low
1811.0,9346.81,Low
217.0,9344.11,Low
1105.0,9343.41,Low
3039.0,9342.8,Low
4062.0,9342.33,Low
4162.0,9339.29,Low
3561.0,9339.25,Low
2391.0,9336.99,Low
2148.0,9335.15,Low
1060.0,9331.52,Low
266.0,9329.17,Low
1620.0,9329.14,Low
575.0,9326.13,Low
3622.0,9325.17,Low
2864.0,9325.09,Low
2053.0,9324.94,Low
3827.0,9324.41,Low
3702.0,9321.45,Low
3888.0,9319.9,Low
280.0,9319.14,Low
2904.0,9318.49,Low
3939.0,9317.59,Low
703.0,9317.1,Low
3375.0,9316.81,Low
4656.0,9316.03,Low
815.0,9315.79,Low
3892.0,9313.74,Low
3948.0,9313.01,Low
2389.0,9309.59,Low
3751.0,9307.6,Low
179.0,9305.51,Low
221.0,9304.07,Low
900.0,9303.42,Low
4837.0,9300.74,Low
3418.0,9299.06,Low
3422.0,9298.74,Low
4556.0,9297.66,Low
1768.0,9295.22,Low
2865.0,9293.57,Low
382.0,9290.57,Low
1229.0,9289.59,Low
3190.0,9289.19,Low
2875.0,9286.57,Low
3571.0,9286.29,Low
4634.0,9285.76,Low
297.0,9283.37,Low
4820.0,9283.24,Low
1737.0,9282.87,Low
2215.0,9280.14,Low
2686.0,9280.13,Low
4542.0,9279.63,Low
2395.0,9278.21,Low
2950.0,9277.9,Low
2725.0,9277.81,Low
4423.0,9277.55,Low
4722.0,9276.25,Low
2972.0,9274.28,Low
2040.0,9272.74,Low
2484.0,9271.91,Low
2690.0,9271.36,Low
4880.0,9270.41,Low
4386.0,9269.83,Low
3917.0,9268.0,Low
1719.0,9267.21,Low
995.0,9265.01,Low
861.0,9261.59,Low
69.0,9261.1,Low
1004.0,9260.74,Low
4676.0,9258.32,Low
3457.0,9256.8,Low
2179.0,9256.37,Low
4160.0,9255.57,Low
689.0,9254.35,Low
3115.0,9253.64,Low
1207.0,9250.93,Low
4833.0,9246.26,Low
3511.0,9240.45,Low
3540.0,9236.03,Low
3719.0,9234.57,Low
4501.0,9231.0,Low
21.0,9230.98,Low
3709.0,9229.98,Low
4339.0,9229.42,Low
2559.0,9227.08,Low
1286.0,9226.93,Low
2810.0,9226.31,Low
573.0,9226.11,Low
3525.0,9226.08,Low
4346.0,9224.75,Low
1859.0,9224.49,Low
576.0,9224.04,Low
2836.0,9223.6,Low
429.0,9223.32,Low
2471.0,9220.15,Low
3349.0,9219.46,Low
79.0,9217.79,Low
2492.0,9217.06,Low
2496.0,9213.79,Low
3503.0,9213.38,Low
1008.0,9210.43,Low
982.0,9208.73,Low
1979.0,9205.95,Low
3927.0,9205.22,Low
3459.0,9202.75,Low
4452.0,9201.57,Low
392.0,9201.3,Low
4948.0,9199.27,Low
2607.0,9199.13,Low
2753.0,9198.94,Low
523.0,9197.67,Low
322.0,9197.07,Low
2696.0,9196.7,Low
3309.0,9195.72,Low
4990.0,9195.69,Low
1043.0,9195.25,Low
4242.0,9195.24,Low
2732.0,9192.32,Low
3542.0,9190.67,Low
4445.0,9188.66,Low
2494.0,9184.22,Low
3629.0,9182.58,Low
2554.0,9180.45,Low
2467.0,9178.91,Low
925.0,9177.96,Low
1436.0,9177.85,Low
2888.0,9176.14,Low
3686.0,9176.11,Low
1547.0,9175.0,Low
4752.0,9174.88,Low
4532.0,9174.58,Low
1630.0,9174.36,Low
7.0,9174.12,Low
2530.0,9172.25,Low
1092.0,9171.69,Low
2130.0,9171.36,Low
3745.0,9169.84,Low
1288.0,9169.5,Low
3590.0,9168.82,Low
4053.0,9167.15,Low
4940.0,9165.65,Low
778.0,9162.4,Low
2398.0,9159.14,Low
855.0,9158.43,Low
2080.0,9157.98,Low
4591.0,9155.9,Low
3967.0,9155.13,Low
2519.0,9153.43,Low
103.0,9153.11,Low
3677.0,9150.28,Low
918.0,9149.68,Low
1973.0,9148.4,Low
3259.0,9148.12,Low
3621.0,9147.49,Low
3608.0,9147.25,Low
1670.0,9146.77,Low
1722.0,9146.17,Low
1055.0,9145.78,Low
274.0,9136.98,Low
1735.0,9134.24,Low
3619.0,9133.55,Low
171.0,9132.01,Low
3635.0,9128.46,Low
2658.0,9128.05,Low
254.0,9127.06,Low
4931.0,9125.79,Low
4150.0,9124.29,Low
4706.0,9123.43,Low
641.0,9121.7,Low
1790.0,9120.98,Low
1640.0,9120.49,Low
793.0,9118.63,Low
4749.0,9115.89,Low
3779.0,9114.01,Low
1029.0,9112.53,Low
2356.0,9110.77,Low
2264.0,9108.55,Low
3866.0,9108.01,Low
4790.0,9107.28,Low
1937.0,9105.95,Low
2676.0,9105.29,Low
1024.0,9104.18,Low
4158.0,9103.75,Low
691.0,9103.24,Low
4489.0,9100.39,Low
3352.0,9099.19,Low
4585.0,9099.0,Low
3559.0,9097.82,Low
3449.0,9097.67,Low
3906.0,9095.68,Low
608.0,9092.79,Low
3953.0,9092.36,Low
4002.0,9091.56,Low
3121.0,9089.9,Low
896.0,9088.62,Low
2837.0,9088.09,Low
3934.0,9086.77,Low
4972.0,9086.34,Low
1802.0,9084.74,Low
4888.0,9081.93,Low
427.0,9081.47,Low
1600.0,9080.95,Low
180.0,9075.52,Low
1381.0,9074.58,Low
2571.0,9067.52,Low
3382.0,9066.63,Low
2232.0,9062.81,Low
1185.0,9062.16,Low
1632.0,9062.13,Low
1483.0,9060.38,Low
4517.0,9058.91,Low
4171.0,9057.04,Low
2337.0,9054.91,Low
821.0,9054.14,Low
2034.0,9053.41,Low
1930.0,9051.13,Low
4825.0,9050.6,Low
3444.0,9049.14,Low
4603.0,9048.2,Low
3580.0,9047.78,Low
512.0,9046.6,Low
4998.0,9045.97,Low
294.0,9044.71,Low
3030.0,9044.13,Low
517.0,9043.94,Low
4779.0,9043.03,Low
4478.0,9039.83,Low
2206.0,9039.01,Low
4058.0,9037.68,Low
1200.0,9035.74,Low
2752.0,9035.72,Low
1704.0,9033.3,Low
3159.0,9031.6,Low
3315.0,9031.43,Low
1874.0,9030.83,Low
1413.0,9030.73,Low
2626.0,9029.59,Low
3747.0,9028.48,Low
525.0,9022.89,Low
4690.0,9022.25,Low
3937.0,9019.88,Low
1559.0,9019.64,Low
1693.0,9019.17,Low
3573.0,9018.09,Low
4403.0,9015.88,Low
4609.0,9015.63,Low
829.0,9015.37,Low
2707.0,9015.03,Low
3649.0,9014.52,Low
4548.0,9013.86,Low
48.0,9012.46,Low
4662.0,9011.75,Low
993.0,9009.5,Low
500.0,9009.36,Low
3521.0,9007.96,Low
1322.0,9006.47,Low
3431.0,9000.66,Low
4401.0,9000.08,Low
78.0,8999.07,Low
3669.0,8993.57,Low
2845.0,8992.93,Low
3538.0,8990.93,Low
1199.0,8990.83,Low
1235.0,8989.22,Low
1805.0,8986.95,Low
225.0,8984.78,Low
3534.0,8981.96,Low
2402.0,8980.59,Low
2567.0,8979.8,Low
1532.0,8979.32,Low
318.0,8978.51,Low
2909.0,8977.67,Low
600.0,8975.89,Low
1242.0,8975.22,Low
1971.0,8973.56,Low
4611.0,8973.07,Low
1672.0,8971.21,Low
371.0,8969.56,Low
1827.0,8968.69,Low
452.0,8963.21,Low
269.0,8958.8,Low
3427.0,8958.01,Low
1181.0,8955.61,Low
1139.0,8955.11,Low
886.0,8954.85,Low
623.0,8954.49,Low
2376.0,8954.36,Low
2090.0,8951.85,Low
2908.0,8949.77,Low
643.0,8948.75,Low
1221.0,8947.9,Low
1262.0,8937.6,Low
4730.0,8937.4,Low
1965.0,8936.62,Low
3232.0,8935.18,Low
1774.0,8932.37,Low
43.0,8930.11,Low
1732.0,8927.99,Low
4214.0,8927.79,Low
998.0,8927.19,Low
4809.0,8926.75,Low
3833.0,8926.21,Low
2278.0,8925.33,Low
2181.0,8921.41,Low
4664.0,8919.6,Low
1464.0,8919.52,Low
3609.0,8918.49,Low
2455.0,8917.36,Low
4975.0,8915.81,Low
595.0,8913.67,Low
2453.0,8913.42,Low
4505.0,8912.09,Low
4327.0,8911.57,Low
668.0,8911.4,Low
400.0,8909.86,Low
1927.0,8909.7,Low
562.0,8908.65,Low
4765.0,8899.07,Low
638.0,8898.61,Low
3191.0,8898.53,Low
4319.0,8898.32,Low
1135.0,8893.79,Low
674.0,8893.22,Low
1597.0,8892.44,Low
1427.0,8890.79,Low
936.0,8887.57,Low
697.0,8883.74,Low
3771.0,8882.26,Low
56.0,8882.22,Low
3646.0,8882.1,Low
4575.0,8881.59,Low
2922.0,8880.89,Low
1905.0,8878.15,Low
4370.0,8877.41,Low
3891.0,8874.67,Low
1920.0,8874.48,Low
4015.0,8871.73,Low
1438.0,8870.66,Low
747.0,8869.53,Low
4032.0,8867.7,Low
570.0,8867.39,Low
2931.0,8861.73,Low
2564.0,8861.62,Low
2256.0,8861.15,Low
2663.0,8861.08,Low
2216.0,8860.67,Low
1871.0,8857.03,Low
1014.0,8856.73,Low
325.0,8856.52,Low
2299.0,8851.01,Low
3358.0,8850.67,Low
4571.0,8849.83,Low
