customer_id,last_purchase,recency_days,frequency,monetary,recency_score,frequency_score,monetary_score,rfm_segment
4083.0,2025-08-12,80,88,8577.95,2,2,1,Lost
2412.0,2025-10-27,4,89,8577.47,6,2,1,Lost
1854.0,2025-10-31,0,79,8574.56,6,1,1,Lost
44.0,2025-09-12,49,77,8574.18,2,1,1,Lost
1783.0,2025-10-29,2,78,8573.79,6,1,1,Lost
1362.0,2025-10-30,1,79,8573.25,6,1,1,Lost
305.0,2025-09-26,35,88,8571.71,3,2,1,Lost
2063.0,2025-10-31,0,85,8568.88,6,1,1,Lost
4486.0,2025-08-28,64,77,8568.13,2,1,1,Lost
4354.0,2025-09-02,59,87,8567.07,2,2,1,Lost
1607.0,2025-10-01,30,82,8565.63,3,1,1,Lost
3970.0,2025-10-28,3,105,8565.24,6,5,1,Lost
3312.0,2025-10-17,14,91,8561.22,4,3,1,Lost
3185.0,2025-10-21,10,93,8561.21,5,3,1,Lost
490.0,2025-10-29,2,88,8558.16,6,2,1,Lost
3663.0,2025-10-27,4,88,8558.08,6,2,1,Lost
2656.0,2025-10-17,14,86,8553.1,4,2,1,Lost
3204.0,2025-09-28,33,100,8552.74,3,4,1,Lost
2020.0,2025-10-29,2,81,8551.06,6,1,1,Lost
1603.0,2025-10-17,14,90,8549.76,4,2,1,Lost
2502.0,2025-10-31,0,90,8545.86,6,2,1,Lost
3094.0,2025-10-31,0,86,8545.21,6,2,1,Lost
4328.0,2025-09-21,40,90,8544.32,2,2,1,Lost
844.0,2025-10-31,0,75,8537.64,6,1,1,Lost
4420.0,2025-09-20,41,82,8536.95,2,1,1,Lost
64.0,2025-10-14,17,88,8536.34,4,2,1,Lost
4285.0,2025-09-27,34,88,8533.93,3,2,1,Lost
3173.0,2025-10-15,16,91,8533.39,4,3,1,Lost
3814.0,2025-10-25,6,86,8531.73,5,2,1,Lost
1416.0,2025-09-30,31,91,8531.22,3,2,1,Lost
299.0,2025-10-04,27,80,8530.48,3,1,1,Lost
4140.0,2025-10-12,19,92,8525.36,4,3,1,Lost
2375.0,2025-07-27,96,82,8519.38,2,1,1,Lost
1899.0,2025-09-30,31,86,8518.07,3,2,1,Lost
3887.0,2025-10-17,14,82,8515.93,4,1,1,Lost
2032.0,2025-10-26,5,89,8511.31,5,2,1,Lost
3096.0,2025-08-29,63,87,8507.21,2,2,1,Lost
2619.0,2025-10-20,11,98,8507.05,5,4,1,Lost
202.0,2025-10-14,17,89,8504.73,4,2,1,Lost
3356.0,2025-10-10,21,97,8503.84,4,4,1,Lost
4198.0,2025-10-03,28,81,8501.55,3,1,1,Lost
818.0,2025-10-09,22,74,8500.53,4,1,1,Lost
2889.0,2025-10-30,1,94,8499.3,6,3,1,Lost
119.0,2025-09-28,33,82,8498.96,3,1,1,Lost
2405.0,2025-10-08,23,87,8496.56,3,2,1,Lost
785.0,2025-10-30,1,82,8494.55,6,1,1,Lost
3769.0,2025-08-13,79,80,8494.2,2,1,1,Lost
4484.0,2025-10-27,4,95,8492.08,5,3,1,Lost
4588.0,2025-10-05,26,90,8491.33,3,2,1,Lost
857.0,2025-10-02,29,95,8486.67,3,3,1,Lost
2178.0,2025-10-30,1,85,8485.88,6,1,1,Lost
2013.0,2025-10-27,4,88,8485.44,6,2,1,Lost
4738.0,2025-10-31,0,94,8483.46,6,3,1,Lost
920.0,2025-09-26,35,86,8479.76,3,2,1,Lost
1231.0,2025-10-17,14,103,8478.58,4,5,1,Lost
1856.0,2025-09-04,57,89,8473.92,2,2,1,Lost
3454.0,2025-10-29,2,77,8469.14,6,1,1,Lost
102.0,2025-10-23,8,102,8465.83,5,5,1,Lost
4474.0,2025-10-23,8,76,8464.51,5,1,1,Lost
2703.0,2025-10-24,7,85,8463.64,5,1,1,Lost
919.0,2025-10-08,23,89,8463.51,3,2,1,Lost
4710.0,2025-09-04,57,83,8463.41,2,1,1,Lost
3838.0,2025-10-09,22,88,8461.74,3,2,1,Lost
788.0,2025-10-29,2,88,8459.25,6,2,1,Lost
2623.0,2025-08-02,90,81,8457.88,2,1,1,Lost
3063.0,2025-09-22,39,79,8455.55,2,1,1,Lost
477.0,2025-10-30,1,98,8455.23,6,4,1,Lost
871.0,2025-08-27,65,78,8450.89,2,1,1,Lost
3700.0,2025-09-29,32,84,8448.01,3,1,1,Lost
1145.0,2025-10-24,7,74,8447.13,5,1,1,Lost
4298.0,2025-10-31,0,83,8444.27,6,1,1,Lost
3143.0,2025-10-23,8,86,8431.4,5,2,1,Lost
2829.0,2025-10-04,27,87,8430.11,3,2,1,Lost
3606.0,2025-10-15,16,78,8429.5,4,1,1,Lost
3861.0,2025-10-21,10,90,8429.15,5,2,1,Lost
2879.0,2025-10-02,29,82,8427.67,3,1,1,Lost
4063.0,2025-10-23,8,82,8426.51,5,1,1,Lost
2312.0,2025-10-28,3,81,8426.28,6,1,1,Lost
3899.0,2025-08-18,74,80,8420.37,2,1,1,Lost
2230.0,2025-10-11,20,84,8418.66,4,1,1,Lost
3000.0,2025-10-21,10,87,8417.96,5,2,1,Lost
2197.0,2025-08-24,68,81,8416.33,2,1,1,Lost
1543.0,2025-10-04,27,94,8415.2,3,3,1,Lost
1678.0,2025-10-20,11,75,8412.47,5,1,1,Lost
548.0,2025-10-21,10,93,8410.61,5,3,1,Lost
1069.0,2025-10-09,22,97,8409.75,4,4,1,Lost
4894.0,2025-10-07,24,94,8408.56,3,3,1,Lost
1814.0,2025-10-12,19,89,8405.65,4,2,1,Lost
3281.0,2025-10-16,15,88,8405.05,4,2,1,Lost
2441.0,2025-08-22,70,85,8401.99,2,1,1,Lost
393.0,2025-10-05,26,95,8396.26,3,3,1,Lost
1150.0,2025-09-11,50,81,8388.41,2,1,1,Lost
4583.0,2025-10-24,7,74,8382.26,5,1,1,Lost
2419.0,2025-10-19,12,91,8377.87,4,3,1,Lost
834.0,2025-10-08,23,92,8374.21,3,3,1,Lost
457.0,2025-09-24,37,89,8371.76,3,2,1,Lost
4406.0,2025-10-14,17,83,8364.97,4,1,1,Lost
1321.0,2025-10-06,25,84,8362.61,3,1,1,Lost
3841.0,2025-09-14,47,84,8360.67,2,1,1,Lost
4332.0,2025-10-30,1,89,8358.16,6,2,1,Lost
1.0,2025-10-04,27,89,8357.16,3,2,1,Lost
1444.0,2025-10-07,24,72,8354.72,3,1,1,Lost
196.0,2025-10-24,7,76,8348.38,5,1,1,Lost
3368.0,2025-08-17,75,88,8345.95,2,2,1,Lost
3671.0,2025-09-25,36,68,8342.95,3,1,1,Lost
4602.0,2025-07-26,97,79,8338.26,2,1,1,Lost
2896.0,2025-10-06,25,90,8333.72,3,2,1,Lost
687.0,2025-08-31,61,75,8332.62,2,1,1,Lost
3332.0,2025-10-23,8,98,8330.27,5,4,1,Lost
2185.0,2025-10-30,1,91,8322.83,6,3,1,Lost
3951.0,2025-10-08,23,76,8322.28,3,1,1,Lost
23.0,2025-10-31,0,89,8321.78,6,2,1,Lost
1418.0,2025-10-23,8,98,8300.72,5,4,1,Lost
1833.0,2025-06-05,148,80,8300.0,2,1,1,Lost
2449.0,2025-10-16,15,81,8297.04,4,1,1,Lost
1875.0,2025-10-10,21,83,8293.62,4,1,1,Lost
3192.0,2025-10-27,4,96,8293.28,6,4,1,Lost
3256.0,2025-10-31,0,81,8287.53,6,1,1,Lost
1945.0,2025-10-31,0,91,8283.41,6,2,1,Lost
4301.0,2025-10-31,0,84,8282.69,6,1,1,Lost
863.0,2025-09-18,43,79,8282.33,2,1,1,Lost
3131.0,2025-10-03,28,73,8281.73,3,1,1,Lost
3766.0,2025-10-15,16,97,8279.31,4,4,1,Lost
1916.0,2025-10-20,11,88,8275.8,5,2,1,Lost
2998.0,2025-10-21,10,78,8275.29,5,1,1,Lost
2721.0,2025-10-20,11,95,8271.17,5,3,1,Lost
4671.0,2025-10-18,13,82,8271.15,4,1,1,Lost
4678.0,2025-08-29,63,90,8270.43,2,2,1,Lost
3878.0,2025-10-16,15,82,8268.58,4,1,1,Lost
3815.0,2025-10-14,17,82,8268.03,4,1,1,Lost
1439.0,2025-10-25,6,96,8266.05,5,4,1,Lost
3074.0,2025-10-14,17,87,8258.8,4,2,1,Lost
1279.0,2025-10-08,23,82,8255.98,3,1,1,Lost
824.0,2025-10-30,1,87,8255.96,6,2,1,Lost
3050.0,2025-10-09,22,85,8254.46,4,1,1,Lost
3991.0,2025-09-14,47,90,8251.99,2,2,1,Lost
1629.0,2025-10-26,5,72,8246.19,5,1,1,Lost
4306.0,2025-10-24,7,84,8246.12,5,1,1,Lost
765.0,2025-10-01,30,82,8245.73,3,1,1,Lost
1117.0,2025-10-16,15,76,8245.17,4,1,1,Lost
3406.0,2025-10-08,23,72,8245.16,3,1,1,Lost
4523.0,2025-10-06,25,94,8243.11,3,3,1,Lost
1610.0,2025-10-02,29,86,8242.57,3,2,1,Lost
3178.0,2025-10-11,20,85,8241.24,4,1,1,Lost
722.0,2025-10-02,29,86,8230.19,3,2,1,Lost
616.0,2025-09-29,32,85,8229.53,3,1,1,Lost
2577.0,2025-10-28,3,87,8226.89,6,2,1,Lost
4764.0,2025-10-30,1,92,8226.58,6,3,1,Lost
186.0,2025-10-22,9,80,8222.35,5,1,1,Lost
1032.0,2025-08-16,76,89,8219.55,2,2,1,Lost
3075.0,2025-10-11,20,92,8213.39,4,3,1,Lost
3898.0,2025-08-27,65,80,8203.21,2,1,1,Lost
1175.0,2025-10-04,27,83,8202.0,3,1,1,Lost
3242.0,2025-10-15,16,83,8198.12,4,1,1,Lost
1549.0,2025-08-30,62,76,8195.68,2,1,1,Lost
3910.0,2025-10-15,16,76,8193.62,4,1,1,Lost
3966.0,2025-10-05,26,86,8189.94,3,2,1,Lost
4194.0,2025-09-12,49,77,8184.71,2,1,1,Lost
4855.0,2025-09-12,49,85,8180.87,2,1,1,Lost
4391.0,2025-10-22,9,91,8178.91,5,3,1,Lost
4636.0,2025-10-06,25,81,8174.27,3,1,1,Lost
3203.0,2025-10-17,14,93,8173.75,4,3,1,Lost
412.0,2025-10-26,5,90,8171.86,5,2,1,Lost
1598.0,2025-10-16,15,75,8171.7,4,1,1,Lost
255.0,2025-10-21,10,81,8169.19,5,1,1,Lost
3843.0,2025-10-28,3,79,8168.44,6,1,1,Lost
2017.0,2025-10-28,3,99,8164.83,6,4,1,Lost
4485.0,2025-09-24,37,87,8160.9,3,2,1,Lost
2928.0,2025-10-31,0,91,8154.57,6,3,1,Lost
1505.0,2025-10-31,0,85,8154.21,6,1,1,Lost
4551.0,2025-10-19,12,81,8153.57,4,1,1,Lost
2511.0,2025-09-28,33,94,8149.01,3,3,1,Lost
2957.0,2025-08-29,63,78,8147.52,2,1,1,Lost
4658.0,2025-09-04,57,86,8145.77,2,2,1,Lost
4881.0,2025-10-02,29,80,8144.02,3,1,1,Lost
3036.0,2025-07-28,95,80,8139.65,2,1,1,Lost
1202.0,2025-10-25,6,80,8136.14,5,1,1,Lost
4641.0,2025-10-06,25,88,8132.57,3,2,1,Lost
1269.0,2025-09-24,37,83,8131.93,3,1,1,Lost
1667.0,2025-10-24,7,89,8131.12,5,2,1,Lost
1407.0,2025-10-23,8,96,8130.43,5,3,1,Lost
1073.0,2025-10-03,28,84,8128.47,3,1,1,Lost
4515.0,2025-10-18,13,83,8122.84,4,1,1,Lost
4652.0,2025-09-10,51,80,8122.62,2,1,1,Lost
3931.0,2025-10-15,16,84,8122.43,4,1,1,Lost
498.0,2025-10-21,10,83,8121.66,5,1,1,Lost
1884.0,2025-10-14,17,92,8115.92,4,3,1,Lost
901.0,2025-10-30,1,99,8106.28,6,4,1,Lost
2588.0,2025-10-27,4,90,8104.72,6,2,1,Lost
3852.0,2025-09-04,57,85,8104.22,2,1,1,Lost
678.0,2025-10-06,25,85,8102.48,3,1,1,Lost
1959.0,2025-10-17,14,94,8101.12,4,3,1,Lost
2890.0,2025-10-29,2,96,8096.2,6,4,1,Lost
3679.0,2025-08-01,91,76,8094.73,2,1,1,Lost
434.0,2025-10-30,1,97,8089.5,6,4,1,Lost
443.0,2025-10-26,5,89,8086.74,5,2,1,Lost
2171.0,2025-10-13,18,84,8083.15,4,1,1,Lost
3032.0,2025-09-25,36,78,8078.67,3,1,1,Lost
4733.0,2025-08-19,73,77,8078.19,2,1,1,Lost
3023.0,2025-10-23,8,95,8073.05,5,3,1,Lost
1555.0,2025-10-27,4,88,8072.6,6,2,1,Lost
4251.0,2025-09-04,57,72,8071.56,2,1,1,Lost
997.0,2025-10-17,14,91,8062.88,4,2,1,Lost
3231.0,2025-10-22,9,76,8062.49,5,1,1,Lost
3558.0,2025-10-08,23,97,8058.15,3,4,1,Lost
4143.0,2025-10-08,23,75,8057.47,3,1,1,Lost
4870.0,2025-10-20,11,79,8051.11,4,1,1,Lost
406.0,2025-10-22,9,86,8050.76,5,2,1,Lost
3941.0,2025-08-22,70,79,8048.46,2,1,1,Lost
4907.0,2025-10-09,22,80,8047.88,3,1,1,Lost
1798.0,2025-10-30,1,78,8046.93,6,1,1,Lost
3072.0,2025-10-20,11,79,8042.16,5,1,1,Lost
2001.0,2025-10-04,27,81,8040.85,3,1,1,Lost
1745.0,2025-10-20,11,69,8033.09,5,1,1,Lost
3683.0,2025-10-02,29,76,8030.19,3,1,1,Lost
3519.0,2025-10-04,27,95,8025.45,3,3,1,Lost
36.0,2025-08-30,62,83,8017.71,2,1,1,Lost
2491.0,2025-10-04,27,83,8015.46,3,1,1,Lost
2406.0,2025-10-12,19,75,8014.17,4,1,1,Lost
4338.0,2025-10-26,5,78,8013.89,5,1,1,Lost
4788.0,2025-10-06,25,91,8009.36,3,3,1,Lost
2236.0,2025-09-26,35,93,8007.3,3,3,1,Lost
2295.0,2025-10-24,7,86,8005.86,5,2,1,Lost
979.0,2025-10-28,3,80,8004.97,6,1,1,Lost
2854.0,2025-10-18,13,85,7998.07,4,1,1,Lost
2580.0,2025-10-21,10,88,7994.25,5,2,1,Lost
1417.0,2025-10-31,0,83,7984.87,6,1,1,Lost
3653.0,2025-10-11,20,81,7983.76,4,1,1,Lost
2795.0,2025-10-27,4,96,7980.41,6,4,1,Lost
3103.0,2025-10-15,16,95,7979.47,4,3,1,Lost
4802.0,2025-10-14,17,83,7978.28,4,1,1,Lost
3069.0,2025-09-28,33,100,7970.74,3,4,1,Lost
3379.0,2025-10-10,21,92,7963.56,4,3,1,Lost
193.0,2025-10-14,17,84,7962.83,4,1,1,Lost
2338.0,2025-08-12,80,83,7962.71,2,1,1,Lost
2750.0,2025-10-16,15,92,7956.21,4,3,1,Lost
155.0,2025-09-22,39,79,7952.61,2,1,1,Lost
446.0,2025-10-30,1,88,7946.73,6,2,1,Lost
4008.0,2025-10-20,11,92,7946.7,5,3,1,Lost
3484.0,2025-08-30,62,84,7943.6,2,1,1,Lost
4080.0,2025-08-15,77,67,7943.47,2,1,1,Lost
4097.0,2025-07-22,101,85,7943.38,2,1,1,Lost
3399.0,2025-10-11,20,93,7941.25,4,3,1,Lost
1934.0,2025-10-16,15,90,7936.31,4,2,1,Lost
4374.0,2025-10-28,3,82,7936.13,6,1,1,Lost
4192.0,2025-10-29,2,89,7921.18,6,2,1,Lost
3770.0,2025-10-11,20,82,7920.37,4,1,1,Lost
4104.0,2025-10-14,17,89,7917.52,4,2,1,Lost
2693.0,2025-10-28,3,81,7910.14,6,1,1,Lost
1087.0,2025-09-14,47,65,7909.2,2,1,1,Lost
2509.0,2025-09-26,35,94,7905.07,3,3,1,Lost
2961.0,2025-10-08,23,88,7901.2,3,2,1,Lost
996.0,2025-10-24,7,81,7897.95,5,1,1,Lost
3174.0,2025-10-02,29,83,7896.71,3,1,1,Lost
390.0,2025-10-26,5,97,7896.4,5,4,1,Lost
3924.0,2025-10-30,1,77,7895.96,6,1,1,Lost
999.0,2025-09-09,52,84,7894.96,2,1,1,Lost
1681.0,2025-10-10,21,80,7890.6,4,1,1,Lost
3490.0,2025-10-18,13,94,7887.0,4,3,1,Lost
3562.0,2025-10-23,8,81,7884.15,5,1,1,Lost
1651.0,2025-10-23,8,80,7877.87,5,1,1,Lost
4394.0,2025-10-17,14,79,7861.9,4,1,1,Lost
2431.0,2025-08-03,89,88,7860.85,2,2,1,Lost
883.0,2025-10-02,29,83,7858.85,3,1,1,Lost
2370.0,2025-10-29,2,92,7856.3,6,3,1,Lost
3615.0,2025-10-10,21,77,7855.51,4,1,1,Lost
2763.0,2025-09-06,55,80,7854.91,2,1,1,Lost
431.0,2025-10-14,17,76,7848.85,4,1,1,Lost
1367.0,2025-10-19,12,73,7848.22,4,1,1,Lost
2289.0,2025-10-18,13,82,7846.01,4,1,1,Lost
519.0,2025-09-30,31,83,7839.98,3,1,1,Lost
1482.0,2025-10-24,7,84,7825.84,5,1,1,Lost
2384.0,2025-08-31,61,77,7825.55,2,1,1,Lost
4311.0,2025-10-12,19,95,7825.4,4,3,1,Lost
3950.0,2025-10-31,0,80,7825.39,6,1,1,Lost
4982.0,2025-10-14,17,84,7819.7,4,1,1,Lost
4344.0,2025-10-14,17,87,7811.64,4,2,1,Lost
4566.0,2025-10-27,4,86,7799.6,5,2,1,Lost
1451.0,2025-10-31,0,71,7794.03,6,1,1,Lost
1153.0,2025-10-27,4,89,7793.6,6,2,1,Lost
4822.0,2025-09-24,37,83,7789.45,3,1,1,Lost
522.0,2025-09-11,50,90,7785.6,2,2,1,Lost
2514.0,2025-10-25,6,78,7777.72,5,1,1,Lost
4744.0,2025-10-22,9,79,7776.83,5,1,1,Lost
3596.0,2025-10-19,12,76,7772.13,4,1,1,Lost
1707.0,2025-10-27,4,93,7768.75,6,3,1,Lost
4920.0,2025-10-18,13,85,7766.66,4,1,1,Lost
1036.0,2025-10-27,4,81,7759.94,6,1,1,Lost
3475.0,2025-10-20,11,78,7754.65,5,1,1,Lost
1191.0,2025-10-21,10,85,7753.73,5,1,1,Lost
2958.0,2025-10-23,8,73,7753.12,5,1,1,Lost
847.0,2025-10-28,3,78,7738.39,6,1,1,Lost
1836.0,2025-10-16,15,89,7738.16,4,2,1,Lost
4404.0,2025-09-24,37,87,7732.45,3,2,1,Lost
135.0,2025-10-11,20,90,7727.42,4,2,1,Lost
424.0,2025-10-31,0,79,7715.5,6,1,1,Lost
3438.0,2025-10-28,3,93,7713.16,6,3,1,Lost
1592.0,2025-10-08,23,104,7706.45,3,5,1,Lost
2531.0,2025-10-17,14,93,7701.14,4,3,1,Lost
2118.0,2025-10-05,26,84,7696.97,3,1,1,Lost
1021.0,2025-10-30,1,79,7694.35,6,1,1,Lost
4156.0,2025-10-15,16,87,7687.78,4,2,1,Lost
3834.0,2025-10-04,27,79,7681.09,3,1,1,Lost
3651.0,2025-10-28,3,86,7678.06,6,2,1,Lost
4578.0,2025-10-11,20,94,7676.37,4,3,1,Lost
4154.0,2025-10-21,10,85,7665.91,5,1,1,Lost
2478.0,2025-10-22,9,82,7662.1,5,1,1,Lost
4653.0,2025-10-23,8,80,7658.03,5,1,1,Lost
4558.0,2025-10-28,3,90,7654.74,6,2,1,Lost
453.0,2025-10-11,20,70,7651.32,4,1,1,Lost
1347.0,2025-10-25,6,83,7650.99,5,1,1,Lost
4295.0,2025-10-26,5,83,7648.3,5,1,1,Lost
432.0,2025-10-16,15,75,7647.1,4,1,1,Lost
501.0,2025-10-01,30,71,7640.61,3,1,1,Lost
162.0,2025-09-28,33,80,7639.28,3,1,1,Lost
622.0,2025-10-12,19,81,7630.98,4,1,1,Lost
4699.0,2025-09-29,32,80,7630.46,3,1,1,Lost
4514.0,2025-10-25,6,85,7613.04,5,1,1,Lost
966.0,2025-10-22,9,74,7609.47,5,1,1,Lost
2169.0,2025-10-28,3,77,7608.21,6,1,1,Lost
2926.0,2025-10-25,6,85,7607.92,5,1,1,Lost
4966.0,2025-09-24,37,85,7586.6,3,1,1,Lost
4388.0,2025-09-17,44,89,7584.34,2,2,1,Lost
2293.0,2025-10-07,24,79,7583.43,3,1,1,Lost
4857.0,2025-10-30,1,72,7576.14,6,1,1,Lost
1167.0,2025-08-17,75,77,7562.74,2,1,1,Lost
1723.0,2025-10-31,0,87,7555.26,6,2,1,Lost
4068.0,2025-10-06,25,93,7552.45,3,3,1,Lost
3821.0,2025-10-29,2,86,7548.28,6,2,1,Lost
3437.0,2025-10-21,10,88,7547.72,5,2,1,Lost
4203.0,2025-10-31,0,91,7544.49,6,3,1,Lost
928.0,2025-10-20,11,82,7540.61,5,1,1,Lost
2859.0,2025-10-04,27,78,7529.57,3,1,1,Lost
2396.0,2025-10-18,13,80,7529.37,4,1,1,Lost
1258.0,2025-09-04,57,89,7527.28,2,2,1,Lost
2600.0,2025-10-28,3,83,7526.36,6,1,1,Lost
258.0,2025-10-09,22,89,7524.76,4,2,1,Lost
704.0,2025-09-28,33,79,7514.24,3,1,1,Lost
61.0,2025-10-26,5,77,7511.48,5,1,1,Lost
4812.0,2025-10-27,4,99,7505.47,5,4,1,Lost
175.0,2025-10-28,3,75,7502.53,6,1,1,Lost
408.0,2025-10-23,8,88,7501.85,5,2,1,Lost
4429.0,2025-10-21,10,75,7500.34,5,1,1,Lost
3088.0,2025-10-23,8,80,7493.42,5,1,1,Lost
3486.0,2025-10-31,0,79,7489.99,6,1,1,Lost
823.0,2025-10-05,26,75,7484.97,3,1,1,Lost
1359.0,2025-10-20,11,75,7483.0,5,1,1,Lost
2917.0,2025-10-25,6,74,7473.39,5,1,1,Lost
3982.0,2025-10-28,3,89,7457.33,6,2,1,Lost
1212.0,2025-09-13,48,90,7452.21,2,2,1,Lost
2136.0,2025-10-04,27,97,7446.51,3,4,1,Lost
4029.0,2025-10-21,10,87,7443.76,5,2,1,Lost
3033.0,2025-10-21,10,79,7440.59,5,1,1,Lost
2886.0,2025-10-31,0,80,7438.82,6,1,1,Lost
964.0,2025-07-13,110,82,7436.98,2,1,1,Lost
4544.0,2025-10-21,10,88,7431.13,5,2,1,Lost
1379.0,2025-10-22,9,80,7424.63,5,1,1,Lost
1171.0,2025-10-05,26,77,7418.56,3,1,1,Lost
775.0,2025-10-08,23,76,7417.68,3,1,1,Lost
2423.0,2025-08-19,73,82,7417.0,2,1,1,Lost
2657.0,2025-10-17,14,87,7400.22,4,2,1,Lost
1976.0,2025-10-08,23,72,7399.28,3,1,1,Lost
1371.0,2025-07-20,103,81,7396.39,2,1,1,Lost
2912.0,2025-10-17,14,85,7369.41,4,1,1,Lost
4750.0,2025-09-07,54,82,7364.54,2,1,1,Lost
3523.0,2025-10-21,10,71,7363.94,5,1,1,Lost
3781.0,2025-08-31,61,77,7361.12,2,1,1,Lost
1360.0,2025-10-29,2,96,7360.91,6,3,1,Lost
673.0,2025-10-23,8,85,7360.05,5,1,1,Lost
1010.0,2025-09-20,41,85,7358.49,2,1,1,Lost
1484.0,2025-10-11,20,74,7358.08,4,1,1,Lost
4701.0,2025-10-27,4,87,7342.69,5,2,1,Lost
1788.0,2025-10-28,3,77,7341.26,6,1,1,Lost
88.0,2025-10-16,15,91,7339.68,4,2,1,Lost
4424.0,2025-10-29,2,86,7334.73,6,2,1,Lost
3868.0,2025-10-12,19,84,7333.62,4,1,1,Lost
449.0,2025-09-27,34,75,7326.63,3,1,1,Lost
810.0,2025-10-31,0,92,7311.38,6,3,1,Lost
1931.0,2025-10-29,2,76,7309.14,6,1,1,Lost
3869.0,2025-07-30,93,83,7303.22,2,1,1,Lost
1144.0,2025-10-28,3,84,7298.93,6,1,1,Lost
77.0,2025-10-28,3,93,7296.13,6,3,1,Lost
1397.0,2025-09-26,35,82,7292.7,3,1,1,Lost
4535.0,2025-09-24,37,90,7286.58,3,2,1,Lost
2119.0,2025-10-29,2,89,7273.97,6,2,1,Lost
912.0,2025-10-07,24,75,7271.27,3,1,1,Lost
610.0,2025-10-26,5,78,7270.0,5,1,1,Lost
313.0,2025-07-28,95,81,7260.24,2,1,1,Lost
4286.0,2025-09-25,36,89,7260.11,3,2,1,Lost
4309.0,2025-10-29,2,95,7260.04,6,3,1,Lost
4048.0,2025-10-26,5,82,7242.27,5,1,1,Lost
1338.0,2025-10-25,6,90,7228.75,5,2,1,Lost
4606.0,2025-10-25,6,103,7217.72,5,5,1,Lost
4206.0,2025-10-20,11,87,7214.43,5,2,1,Lost
909.0,2025-10-29,2,77,7188.37,6,1,1,Lost
1785.0,2025-10-27,4,72,7164.55,6,1,1,Lost
739.0,2025-10-21,10,93,7160.56,5,3,1,Lost
3157.0,2025-10-26,5,84,7150.39,5,1,1,Lost
4766.0,2025-10-27,4,86,7136.61,5,2,1,Lost
2563.0,2025-09-11,50,80,7116.3,2,1,1,Lost
2310.0,2025-07-05,118,69,7112.86,2,1,1,Lost
1794.0,2025-10-29,2,86,7086.84,6,2,1,Lost
893.0,2025-10-23,8,90,7063.71,5,2,1,Lost
2463.0,2025-10-08,23,83,7062.04,3,1,1,Lost
2201.0,2025-10-31,0,76,7040.15,6,1,1,Lost
2257.0,2025-10-28,3,82,7026.19,6,1,1,Lost
4024.0,2025-10-12,19,76,7016.62,4,1,1,Lost
3126.0,2025-10-31,0,81,6971.68,6,1,1,Lost
2327.0,2025-10-16,15,73,6950.45,4,1,1,Lost
2195.0,2025-09-27,34,75,6947.06,3,1,1,Lost
1896.0,2025-09-19,42,73,6945.12,2,1,1,Lost
1939.0,2025-10-28,3,80,6924.91,6,1,1,Lost
3188.0,2025-10-08,23,79,6916.69,3,1,1,Lost
1983.0,2025-10-15,16,76,6914.1,4,1,1,Lost
3024.0,2025-10-22,9,78,6901.86,5,1,1,Lost
2196.0,2025-10-26,5,74,6897.73,5,1,1,Lost
303.0,2025-10-09,22,74,6879.99,4,1,1,Lost
2486.0,2025-10-26,5,80,6879.62,5,1,1,Lost
4482.0,2025-10-13,18,84,6873.01,4,1,1,Lost
3600.0,2025-10-18,13,84,6853.39,4,1,1,Lost
52.0,2025-10-30,1,86,6846.58,6,2,1,Lost
4873.0,2025-10-31,0,66,6839.83,6,1,1,Lost
1851.0,2025-09-29,32,85,6835.9,3,1,1,Lost
2368.0,2025-10-16,15,77,6808.01,4,1,1,Lost
1089.0,2025-10-22,9,71,6806.04,5,1,1,Lost
1561.0,2025-10-08,23,78,6801.38,3,1,1,Lost
2352.0,2025-10-27,4,78,6793.46,6,1,1,Lost
128.0,2025-10-14,17,83,6771.31,4,1,1,Lost
685.0,2025-10-12,19,93,6758.82,4,3,1,Lost
4705.0,2025-09-25,36,79,6746.26,3,1,1,Lost
1161.0,2025-10-30,1,85,6736.68,6,1,1,Lost
874.0,2025-09-15,46,76,6680.16,2,1,1,Lost
1312.0,2025-10-04,27,87,6674.04,3,2,1,Lost
3022.0,2025-10-28,3,84,6666.08,6,1,1,Lost
2768.0,2025-10-09,22,85,6630.42,4,1,1,Lost
4324.0,2025-10-31,0,84,6606.46,6,1,1,Lost
2964.0,2025-10-08,23,81,6578.77,3,1,1,Lost
3808.0,2025-10-06,25,87,6567.42,3,2,1,Lost
3122.0,2025-10-15,16,75,6540.15,4,1,1,Lost
973.0,2025-10-20,11,78,6514.65,5,1,1,Lost
212.0,2025-10-20,11,81,6453.94,5,1,1,Lost
4965.0,2025-09-26,35,77,6419.29,3,1,1,Lost
2993.0,2025-10-06,25,83,6405.78,3,1,1,Lost
3507.0,2025-10-17,14,91,6396.07,4,3,1,Lost
2330.0,2025-10-28,3,83,6371.45,6,1,1,Lost
317.0,2025-09-27,34,71,6344.63,3,1,1,Lost
2647.0,2025-09-07,54,62,6278.64,2,1,1,Lost
1211.0,2025-10-26,5,68,6097.41,5,1,1,Lost
4369.0,2025-10-19,12,86,6051.15,4,2,1,Lost
1864.0,2025-10-12,19,74,5999.71,4,1,1,Lost
96.0,2025-09-30,31,82,5939.86,3,1,1,Lost
3798.0,2025-09-08,53,80,5936.33,2,1,1,Lost
